gene_id	gene_symbol	gene_type	Ctrl.halflife	Ctrl.kdecay	Ctrl.constant	Ctrl.mse	Martre1OE.halflife	Martre1OE.kdecay	Martre1OE.constant	Martre1OE.mse
ENSMUSG00000000399.10	Ndufa9	protein_coding	13.642413647467	0.0508082512722111	1.01222040362126	0.00222712931846935	20.8233758139955	0.033286974540126	0.97314184258804	0.0049999153059102
ENSMUSG00000000402.2	Egfl6	protein_coding	5.24297978174055	0.132204816614768	0.901059792363617	0.0328764358679145	8.02577242213756	0.0863651676252408	1.13431411407613	0.0400644054851416
ENSMUSG00000000409.14	Lck	protein_coding	3.33619693740505	0.207765666585345	0.993090695239674	0.00243668124800145	6.46946193577089	0.107141395596967	0.989546202330089	0.00478892256935245
ENSMUSG00000000416.16	Cttnbp2	protein_coding	2.50732650515685	0.276448711061101	0.980606403010186	0.00639363660883805	4.66818254919088	0.148483306566511	0.987666663478099	0.00272762433927292
ENSMUSG00000000420.15	Galnt1	protein_coding	4.48918322703324	0.154403851548297	1.01194772254516	0.00670636042221515	7.50945581222445	0.0923032504474677	0.958979555035562	0.0096603168526424
ENSMUSG00000000439.9	Mkrn2	protein_coding	3.55611014597905	0.194917241622478	0.989267910251097	0.00380604488279641	5.5974030805169	0.123833708344609	0.946649001259322	0.00888554414643222
ENSMUSG00000000441.17	Raf1	protein_coding	3.91017504729866	0.177267557634998	0.999531658793532	0.00267938521171332	5.75299356729269	0.120484609004375	0.990789384255919	0.00052136292828949
ENSMUSG00000000486.13	Sept1	protein_coding	11.2795737533271	0.0614515402548334	0.991798347680088	0.000661315948902652	14.2053153885473	0.0487949166632919	1.04301250870301	0.00599022280666839
ENSMUSG00000000489.7	Pdgfb	protein_coding	1.06151047386442	0.652981951309957	1.02660442444354	0.0280248096310441	1.40715606973606	0.492587279739309	0.994447700804104	0.00286692860436669
ENSMUSG00000000530.16	Acvrl1	protein_coding	1.45616460465891	0.476008809953398	0.999614226317106	0.0173884233779429	3.1252683581552	0.221788051816804	1.01333495861285	0.012796788183172
ENSMUSG00000000531.5	Grasp	protein_coding	1.42014570298055	0.48808173633536	0.986911538140174	0.00428947351578734	2.21455204213766	0.312996564258145	0.992426320506772	0.0126185224863304
ENSMUSG00000000532.11	Acvr1b	protein_coding	2.23769876536802	0.309758932385141	0.988212354433126	0.00311921032098193	6.91722804672779	0.100205917150272	0.971934237323025	0.00732242475639742
ENSMUSG00000000538.18	Tom1l2	protein_coding	3.24448119426009	0.213638834395531	0.971299870920937	0.00848455413620657	6.52471404229741	0.106234108662313	0.943040929482387	0.00986691845385987
ENSMUSG00000000544.14	Gpa33	protein_coding	3.85405423640751	0.179848839181374	0.974056185117004	0.00470980616006966	7.44359127630422	0.0931199947485694	1.02695507265935	0.00208544686250535
ENSMUSG00000000552.10	Zfp385a	protein_coding	2.22957020666536	0.310888250339802	0.996228853769225	0.00748656287013377	3.79041528224078	0.182868400675659	1.10563102669833	0.0452122277311007
ENSMUSG00000000555.8	Itga5	protein_coding	2.88037811134883	0.240644510465106	0.915303068564304	0.0279595556361447	5.73879173308455	0.120782773238468	0.927474922960697	0.0234302052025603
ENSMUSG00000000561.14	Wdr77	protein_coding	6.87243276098194	0.100859070531075	0.981214279109486	0.00118907574579279	10.2166897969563	0.0678445949065072	1.02755506811114	0.00649740956438013
ENSMUSG00000000563.17	Atp5f1	protein_coding	12.2658444669105	0.0565103513606293	1.01099976272012	0.00399408943472369	19.2120193899594	0.0360788299496615	1.0017642525167	0.00361091658293257
ENSMUSG00000000568.15	Hnrnpd	protein_coding	6.01035066814982	0.115325580624286	0.99180160729937	0.0035251791455357	10.1176952838494	0.0685084064220037	1.05105796017369	0.0166701519888771
ENSMUSG00000000579.14	Dynlt1c	protein_coding	7.21872152817413	0.096020767369214	0.935940461189939	0.0213592926802178	19.23851698473	0.0360291378545504	0.953784749164623	0.0135049770658769
ENSMUSG00000000581.8	C1d	protein_coding	6.57536365518258	0.105415794001541	0.983588518423385	0.00932023781621367	14.1883906986977	0.0488531219135067	1.00748138468625	0.00392383377649055
ENSMUSG00000000594.7	Gm2a	protein_coding	11.0329928346577	0.0628249461363354	0.968768218420062	0.00461758047390943	14.9775909426783	0.0462789498800397	1.04245165501331	0.00353058922474401
ENSMUSG00000000600.15	Krit1	protein_coding	3.35765296307975	0.20643800541083	1.02294169129142	0.00430779477294157	5.85498647577036	0.118385786786765	0.970332739934358	0.002687394020346
ENSMUSG00000000605.9	Clcn4	protein_coding	5.63166600729001	0.123080306904331	1.07163126662752	0.0134335588882271	7.95387282959441	0.087145871628839	0.974494956543717	0.0345898911418334
ENSMUSG00000000627.15	Sema4f	protein_coding	6.82060268239511	0.101625503322317	0.936064770522785	0.016254544582409	13.0106198895181	0.0532754923628484	0.915498390357356	0.0310686334154916
ENSMUSG00000000628.10	Hk2	protein_coding	2.26852503900717	0.305549715626372	0.97685245608788	0.00322841492636146	5.09080341900366	0.136156736669986	0.957684800563626	0.00630616963933599
ENSMUSG00000000631.20	Myo18a	protein_coding	4.24424692381874	0.163314527406499	0.944119273128835	0.00855966271205041	8.38909524898884	0.0826247837206869	0.951559439283274	0.00958129572269905
ENSMUSG00000000708.14	Kat2b	protein_coding	5.11408591279321	0.135536866681491	0.95408689368058	0.0113693414295841	7.69407066198137	0.0900884864477508	0.926026747164173	0.0195015672165541
ENSMUSG00000000711.3	Rab5b	protein_coding	2.59190692109987	0.267427497074551	0.983148836441906	0.00591715803423885	5.39578375545728	0.128460889460016	0.969770919271418	0.00449417983564873
ENSMUSG00000000730.13	Dnmt3l	protein_coding	10.6147389324963	0.065300445443639	0.961484799402153	0.00443894986164322	15.4695378036676	0.0448072327277685	1.02521558937216	0.00302927332916632
ENSMUSG00000000731.15	Aire	protein_coding	5.65813515004682	0.122504528820633	1.03119462600003	0.00669309995593908	5.83526802535783	0.11878583426636	1.12066676970929	0.0395933484731024
ENSMUSG00000000732.9	Icosl	protein_coding	6.675246558844	0.103838438692815	1.07163142679921	0.0125150084939471	4.7689315412068	0.145346431285642	1.04450173656593	0.0066750570010878
ENSMUSG00000000738.18	Spg7	protein_coding	8.0404974772172	0.0862070018085302	0.992536158783546	0.000517166633170714	12.5311804102242	0.055313797892049	0.967438594468023	0.0132330824335917
ENSMUSG00000000739.14	Sult5a1	protein_coding	8.08658548408357	0.0857156808549458	1.01608391967881	0.00472230289672375	9.93765280449951	0.0697495871707358	1.0215296021079	0.015092600201798
ENSMUSG00000000740.12	Rpl13	protein_coding	16.8524532756059	0.0411303428185902	0.996170601136361	0.00349142996374359	44.0848841342335	0.0157230124150806	1.02856531211858	0.0167458879451419
ENSMUSG00000000743.9	Chmp1a	protein_coding	7.08377413083746	0.0978499833220967	0.971156707249503	0.00408328791586575	12.2790235233442	0.0564496988903207	0.992295470347944	0.00177838540955651
ENSMUSG00000000751.13	Rpa1	protein_coding	10.9995924719603	0.0630157146573284	1.00952538838233	0.000589918848950037	24.8225547786833	0.0279240870546973	0.970045363164414	0.00540728510137531
ENSMUSG00000000759.14	Tubgcp3	protein_coding	3.77007540074548	0.183854991447355	1.0214535897838	0.00366987841516958	6.53456341931847	0.106073984760904	0.993695539512015	0.00618859534163391
ENSMUSG00000000776.13	Polr3d	protein_coding	1.82575823641091	0.379648940772431	0.96081112883397	0.0110763679006752	3.99630392874911	0.173447063316055	0.979828696332494	0.00346036907265105
ENSMUSG00000000782.15	Tcf7	protein_coding	4.96680778282148	0.139555869860176	0.988857093987084	0.0104652011096915	8.54325850293019	0.0811338180065847	1.07528231684285	0.046122941262791
ENSMUSG00000000787.12	Ddx3x	protein_coding	4.61388438320967	0.150230721663154	0.947849041347142	0.0192730753131326	8.92630454102683	0.0776521994487328	0.920083384190237	0.0183475122376671
ENSMUSG00000000792.2	Slc5a5	protein_coding	6.97751723882758	0.0993400885780418	0.931502531497026	0.0182850081306381	12.8493942885513	0.0539439575900892	1.06269983162681	0.0126746404647511
ENSMUSG00000000804.14	Usp32	protein_coding	2.64822160144848	0.261740626305903	0.999204351811629	0.0027650396273559	6.01172432627746	0.115299229129682	0.974916265569815	0.00274265265439295
ENSMUSG00000000811.13	Txnrd3	protein_coding	3.92753480647155	0.176484032533033	0.999162844638829	0.00161385081789469	9.95646518690782	0.0696177978376697	0.977067435175242	0.0157724318795927
ENSMUSG00000000823.16	Zfp512b	protein_coding	3.60211645097566	0.192427754625257	0.988086514615559	0.00231062667358732	4.83525991724838	0.143352620629006	1.03085407465461	0.00803194161582551
ENSMUSG00000000826.16	Dnajc5	protein_coding	3.61866728267976	0.191547640723312	1.00304343563398	5.63950711380499e-05	9.81446416800468	0.0706250660957749	0.96922587677994	0.00284723837312589
ENSMUSG00000000827.18	Tpd52l2	protein_coding	5.66960572689157	0.122256681319527	1.00664063638304	0.00243807538893582	12.5687830394085	0.0551483129581149	1.02531961461999	0.00398137219581093
ENSMUSG00000000838.17	Fmr1	protein_coding	4.36520571513412	0.158789121474118	0.990827453575603	0.00134055481345009	8.00200045642307	0.0866217371936749	0.975046939692277	0.00252404297594573
ENSMUSG00000000876.11	Pxmp4	protein_coding	8.27791205142479	0.0837345427511085	0.946661067384844	0.0125351973062711	10.0505259145108	0.0689662597217118	0.954518617974023	0.0060431284590488
ENSMUSG00000000881.12	Dlg3	protein_coding	1.93501612935314	0.358212611277643	1.01375534265029	0.00193788334732435	3.24871329175345	0.21336052717223	0.973640442681011	0.00384695772316298
ENSMUSG00000000884.17	Gnb1l	protein_coding	3.90133861244227	0.177669064241012	1.05346298485558	0.00935017299811565	4.91671421710887	0.140977724136981	1.00444430135231	0.0097236191889367
ENSMUSG00000000901.17	Mmp11	protein_coding	4.92118999690767	0.140849506114476	0.987207657952659	0.00177721415151691	15.1383902191876	0.0457873770278027	1.0442733276912	0.0098755245615415
ENSMUSG00000000902.13	Smarcb1	protein_coding	8.95105589016643	0.0774374765463628	0.996886049807027	0.00724778465592054	15.2529191009699	0.0454435754868634	1.08937212058643	0.0478588963731948
ENSMUSG00000000903.3	Vpreb3	protein_coding	3.20972466903914	0.215952223954289	0.946651896506726	0.0187236385978652	3.53699904535593	0.195970417767018	0.913480996424295	0.0256512292527355
ENSMUSG00000000915.15	Hip1r	protein_coding	5.14799329233457	0.134644149904401	0.972092270680011	0.00232262764652579	14.3828490390914	0.0481926201600271	1.06936230026093	0.0155847701848059
ENSMUSG00000000916.15	Nsun5	protein_coding	3.5142560589213	0.197238667000465	1.01102351843597	0.00191213018059084	6.67574824993525	0.103830635100218	0.996304506322296	0.00158948240844396
ENSMUSG00000000934.9	Top1mt	protein_coding	4.11935678264389	0.16826587672143	0.985251840749358	0.00355446172290382	10.5508745372589	0.0656957087407488	0.982317682850373	0.0124811641405373
ENSMUSG00000000948.16	Gm38393	protein_coding	3.05818538440953	0.226653094378638	0.980514598023197	0.0148636885791613	4.01341077186799	0.172707759050871	0.936980941222942	0.0218061702400155
ENSMUSG00000000957.11	Mmp14	protein_coding	5.07588711405934	0.136556854986007	0.92537773113933	0.0145847964011738	11.1388231973475	0.0622280440473284	0.912933065451125	0.0213323970461918
ENSMUSG00000000958.10	Slc7a7	protein_coding	2.37989270778419	0.29125144099681	0.99958158643294	0.00148900076386261	3.93744180743289	0.176039980896088	1.04069286243672	0.00561074035745355
ENSMUSG00000000959.7	Oxa1l	protein_coding	5.85661372339888	0.118352893548471	1.00011992952622	0.00105753808527111	9.74959102310542	0.0710950006946204	1.00184625465562	0.000218943036587661
ENSMUSG00000000976.13	Heatr6	protein_coding	4.4091424806344	0.157206800098738	0.982660954349341	0.00157646939597456	8.35896263659563	0.0829226317540097	0.960584662820752	0.0103025485267131
ENSMUSG00000001016.12	Ilf2	protein_coding	8.77882485439541	0.0789567159678437	0.987309333071158	0.00452953693158087	17.3442606092315	0.0399640662797132	0.963655310429438	0.00697527461935536
ENSMUSG00000001017.15	Chtop	protein_coding	5.15291453615409	0.134515559242572	0.971571200165022	0.00484047299004911	7.13453232591606	0.0971538355838828	0.952627400698607	0.00760805630706235
ENSMUSG00000001018.15	Snapin	protein_coding	5.83908649483247	0.118708154293206	1.0242594352928	0.00481826365272728	9.89232509430645	0.0700691873702056	1.03040401582215	0.00557230503377946
ENSMUSG00000001025.8	S100a6	protein_coding	25.8710479362808	0.0267923890159817	0.896491387185396	0.0347381256304387	25.1381097438899	0.0275735601292942	1.11727218991721	0.0307226383813646
ENSMUSG00000001034.17	Mapk7	protein_coding	2.39453387760328	0.289470609308616	0.978101732077282	0.002592626059347	4.36164695074993	0.158918681036476	1.0127189290415	0.0079532745175826
ENSMUSG00000001036.17	Epn2	protein_coding	2.49970117820593	0.277292016583129	0.993481993108086	0.00205812373209838	4.57433309214574	0.151529669264816	0.958913866476699	0.0115228933082995
ENSMUSG00000001039.12	B9d1	protein_coding	11.3681282526374	0.0609728501610754	0.978654131730693	0.00873785443169072	31.2069115767647	0.0222113354234013	1.04034399471882	0.0031307052943975
ENSMUSG00000001052.15	Sec24b	protein_coding	2.18983935499201	0.316528780515261	0.987731491602289	0.000776889135762857	4.84211065510031	0.14314980179766	0.999880464271507	0.00783754006228658
ENSMUSG00000001053.15	N4bp3	protein_coding	1.01857971320576	0.680503618492868	1.00828402452392	0.00250792790288075	1.68717296924697	0.410833502666484	0.993641298284262	0.0020226060622837
ENSMUSG00000001054.9	Rmnd5b	protein_coding	2.78358552037023	0.24901235312783	1.03609229906298	0.00544312378000172	6.0094439394616	0.115342981404374	1.02153164562983	0.00328329619254301
ENSMUSG00000001056.3	Nhp2	protein_coding	9.39284212146916	0.0737952551098057	0.999061715288086	0.00427576905303943	18.8198103105352	0.0368307208798978	0.997267184660209	0.00202294772282398
ENSMUSG00000001062.18	Vps9d1	protein_coding	2.9221447415147	0.237204944270027	0.996010080944893	0.00214832253532124	4.02385556667379	0.172259458391275	0.948754737629203	0.011321605317721
ENSMUSG00000001065.15	Zfp276	protein_coding	2.87060435104681	0.241463850741806	0.955088637194273	0.0153362541126697	3.45011594666326	0.20090547427263	0.936297717019866	0.0135194486364178
ENSMUSG00000001082.12	Mfsd10	protein_coding	7.16761288508592	0.0967054431751216	0.944554324197248	0.00762390176371563	9.46314215932937	0.0732470429894785	1.02747039919649	0.00567000009154533
ENSMUSG00000001089.14	Luzp1	protein_coding	1.7313830830276	0.400343047910499	0.999334772648112	0.00595483483185048	2.67467572543242	0.259151856791119	0.960282198340239	0.0102566142714117
ENSMUSG00000001098.15	Kctd10	protein_coding	2.18565634479099	0.31713456793512	1.01385409067435	0.0115389269428704	4.36569972188535	0.158771153472875	0.960438928058594	0.0135462708180692
ENSMUSG00000001100.10	Poldip2	protein_coding	5.84816592927943	0.118523856700035	0.994938935689987	0.00191599053643798	9.8064504807275	0.070682779862314	0.987128924461141	0.00169091789014204
ENSMUSG00000001105.15	Ift20	protein_coding	4.69598406059037	0.147604244736896	0.984376629475639	0.00780198775069135	9.1372513053208	0.0758594852432604	0.974929993281239	0.00206213588130761
ENSMUSG00000001120.15	Pcbp3	protein_coding	5.17922623215023	0.133832188340646	1.01541968255362	0.0232916376737111	8.88801594563867	0.077986716585502	1.04964604813376	0.0186613500575078
ENSMUSG00000001123.15	Lgals9	protein_coding	17.2479183219545	0.040187294931566	0.990485588521711	0.00043847471684634	18.7845974263619	0.0368997623333251	0.93635291882183	0.00821533961350551
ENSMUSG00000001127.12	Araf	protein_coding	6.60638160710828	0.104920851047136	1.01316398247927	0.00208591316931075	10.4287362723505	0.0664651173889275	1.03648314703712	0.00817063252089153
ENSMUSG00000001131.11	Timp1	protein_coding	7.0419722917899	0.0984308304319902	0.986523380764735	0.00488643967144033	11.6169281754997	0.0596669937257428	1.05438412475675	0.00772607390594464
ENSMUSG00000001134.9	Uxt	protein_coding	8.78271452821413	0.078921747750452	1.03680121588647	0.0245179832188923	11.1934383380616	0.0619244203278454	0.958873824592323	0.0036778443553375
ENSMUSG00000001138.13	Cnnm3	protein_coding	2.41093414973247	0.287501498386781	0.948378590813031	0.0118107366866381	4.76784871294247	0.145379440978984	1.01037393763293	0.0114458731627115
ENSMUSG00000001143.13	Lman2l	protein_coding	3.56207050024469	0.194591089792392	0.968194636734831	0.0055365576475253	7.29217661209369	0.0950535371579451	0.949256266977329	0.00819405662739739
ENSMUSG00000001150.7	Mcm3ap	protein_coding	5.09071164719043	0.136159191209051	0.982874515038698	0.00143639303081167	8.19480968952544	0.0845836824552401	0.981923769728894	0.00165885290242578
ENSMUSG00000001151.10	Pcnt	protein_coding	3.56329517764508	0.194524210317606	0.948011698529854	0.00829985306200212	7.75130332028765	0.0894233075289102	0.975335240606504	0.00887360738206431
ENSMUSG00000001156.9	Mxd1	protein_coding	1.43460186509818	0.4831634458474	0.948021798342478	0.0320141226254339	1.64526381792526	0.421298501193583	0.97975871260398	0.013916212176181
ENSMUSG00000001157.13	Gmcl1	protein_coding	5.41900249647269	0.127910474485134	0.940663513650485	0.013362695690713	8.14714009516016	0.0850785886168463	0.980323790583397	0.0109460689953091
ENSMUSG00000001158.13	Snrnp27	protein_coding	5.205640556378	0.133153100574855	0.985357184954741	0.00677745439950685	8.76853055282774	0.0790494115728906	1.00549683489234	0.00805990414841009
ENSMUSG00000001173.15	Ocrl	protein_coding	6.13781380204178	0.112930630174764	0.984169970099793	0.000963584326910314	9.38580660182706	0.0738505713962843	0.967099952982275	0.00454199156316815
ENSMUSG00000001175.14	Calm1	protein_coding	9.87031490716612	0.0702254372914385	1.00317678481454	0.00530955821524241	17.0300855089469	0.0407013329554802	0.984405369813033	0.00272138587784471
ENSMUSG00000001211.15	Agpat3	protein_coding	8.58849845262075	0.0807064452981806	0.949468648831683	0.00647438545251107	15.4850277778069	0.0447624111823268	0.997223311527643	0.00631329398087877
ENSMUSG00000001227.12	Sema6b	protein_coding	3.23251493321782	0.214429691704455	0.948001119435136	0.0104205012364049	8.07337531006925	0.0858559343445165	0.895448170857898	0.0435985967969186
ENSMUSG00000001228.14	Uhrf1	protein_coding	5.74493365973674	0.120653643995553	0.975740991497916	0.00232215351564094	8.26386373991772	0.0838768888712154	0.987152305132628	0.00466806436392228
ENSMUSG00000001229.9	Dpp9	protein_coding	9.17433550257038	0.075552848526822	0.963043335841368	0.00930372118923484	14.9543879927485	0.0463507554368697	1.03016705860448	0.0238803154812903
ENSMUSG00000001240.13	Ramp2	protein_coding	6.57998401892283	0.105341772649687	0.943823463323489	0.0307700998738206	9.32506139369077	0.0743316479427064	0.9930980805799	0.00133785722147039
ENSMUSG00000001247.16	Lsr	protein_coding	2.97495411026339	0.232994242892229	0.97649223541126	0.00213944625305578	6.56101528379953	0.105646329200218	1.05970365600872	0.0127886924486826
ENSMUSG00000001248.15	Gramd1a	protein_coding	2.73504456828686	0.253431768022014	0.967151005396257	0.012667704536421	5.01438787556295	0.138231664115558	0.977636661388211	0.00425279578864665
ENSMUSG00000001270.9	Ckb	protein_coding	12.9708037930848	0.0534390305810877	1.0119203292196	0.00194539413698091	36.0090014707045	0.0192492752436877	1.05404917835844	0.00866986246255697
ENSMUSG00000001280.13	Sp1	protein_coding	2.10252271936758	0.329674050213563	0.979921581135832	0.00560579660239079	3.48267069633749	0.199027482353955	0.941353085224925	0.0131461443188575
ENSMUSG00000001281.10	Itgb7	protein_coding	5.889100439101	0.117700009997751	0.97679094956219	0.00238696043860952	9.7442095363862	0.0711342647109178	1.00440404566363	0.0131699693656878
